11	29357683	2020.12.04 04:00:00	77.206	77.202	77.209	77.20099999999999	77.232	77.218	77.209	77.214	77.206	77.191	77.167	77.163	77.18600000000001	77.166	77.10899999999999	77.105	77.131	77.157	77.155	77.146	-1	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-0.004	-0.004	0.008999999999999999	-0.008	0.03	-0.012	-0.008	0.001	-0.007	-0.014	-0.026	-0.004	0.022	-0.02	-0.055	-0.003	0.026	0.027	-0.002	-0.008999999999999999	-1	-1	1	-1	3	-2	-1	1	-1	-2	-3	-1	3	-2	-4	-1	3	3	-1	-1	60.05843	52.97434	61.06422	58.20963	57.85291	52.66048	48.27236	50.75307	46.85069	45.36603	41.05493	39.35985	43.54475	42.71369	40.33667	39.35566	39.12787	45.079	39.67943	40.63017	41.9749	41.44068	42.78215	41.63476	47.39001	45.26802	43.93672	44.88462	43.64187	41.38057	38.05924	37.53076	42.37394	39.56614	33.00513	32.60573	37.75905	42.39561	42.14142	40.97763	-0.3857	-0.5292	-0.3625	-0.3304	-0.0594	-0.5616	-0.8952	-0.63425	-0.681	-0.602	-1.5834	-1.2091	-1.0298	-0.9256	-2.332	-1.48575	-0.91945	-0.7585	-0.9127999999999999	-1.02375	5	5	4	5	4	4	4	4	4	5	6	6	4	5	6	6	5	4	4	4	29357683	2020.12.04 04:00:01	buy	0.10	audjpy	77.159	77.101	77.251	2020.12.04 04:05:29	77.101	-580
12	29357757	2020.12.04 04:05:00	77.202	77.209	77.20099999999999	77.232	77.218	77.209	77.214	77.206	77.191	77.167	77.163	77.18600000000001	77.166	77.10899999999999	77.105	77.131	77.157	77.155	77.146	77.127	-1	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	-0.004	0.008999999999999999	-0.008	0.03	-0.012	-0.008	0.001	-0.007	-0.014	-0.026	-0.004	0.022	-0.02	-0.055	-0.003	0.026	0.027	-0.002	-0.008999999999999999	-0.024	-1	1	-1	3	-2	-1	1	-1	-2	-3	-1	3	-2	-4	-1	3	3	-1	-1	-3	52.97434	61.06422	58.20963	57.85291	52.66048	48.27236	50.75307	46.85069	45.36603	41.05493	39.35985	43.54475	42.71369	40.33667	39.35566	39.12787	45.079	39.67943	40.63017	36.25989	41.44068	42.78215	41.63476	47.39001	45.26802	43.93672	44.88462	43.64187	41.38057	38.05924	37.53076	42.37394	39.56614	33.00513	32.60573	37.75905	42.39561	42.14142	40.97763	38.60824	-0.5292	-0.3625	-0.3304	-0.0594	-0.5616	-0.8952	-0.63425	-0.681	-0.602	-1.5834	-1.2091	-1.0298	-0.9256	-2.332	-1.48575	-0.91945	-0.7585	-0.9127999999999999	-1.02375	-1.18105	5	4	5	4	4	4	4	4	5	6	6	4	5	6	6	5	4	4	4	5	29357757	2020.12.04 04:05:04	buy	0.10	audjpy	77.136	77.144	77.294	2020.12.04 05:22:09	77.144	80
13	29357809	2020.12.04 04:10:00	77.209	77.20099999999999	77.232	77.218	77.209	77.214	77.206	77.191	77.167	77.163	77.18600000000001	77.166	77.10899999999999	77.105	77.131	77.157	77.155	77.146	77.127	77.11499999999999	1	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	-1	0.008999999999999999	-0.008	0.03	-0.012	-0.008	0.001	-0.007	-0.014	-0.026	-0.004	0.022	-0.02	-0.055	-0.003	0.026	0.027	-0.002	-0.008999999999999999	-0.024	-0.012	1	-1	3	-2	-1	1	-1	-2	-3	-1	3	-2	-4	-1	3	3	-1	-1	-3	-2	61.06422	58.20963	57.85291	52.66048	48.27236	50.75307	46.85069	45.36603	41.05493	39.35985	43.54475	42.71369	40.33667	39.35566	39.12787	45.079	39.67943	40.63017	36.25989	35.72029	42.78215	41.63476	47.39001	45.26802	43.93672	44.88462	43.64187	41.38057	38.05924	37.53076	42.37394	39.56614	33.00513	32.60573	37.75905	42.39561	42.14142	40.97763	38.60824	37.17905	-0.3625	-0.3304	-0.0594	-0.5616	-0.8952	-0.63425	-0.681	-0.602	-1.5834	-1.2091	-1.0298	-0.9256	-2.332	-1.48575	-0.91945	-0.7585	-0.9127999999999999	-1.02375	-1.18105	-1.305	4	5	4	4	4	4	4	5	6	6	4	5	6	6	5	4	4	4	5	5	29357809	2020.12.04 04:10:03	buy	0.10	audjpy	77.126	77.144	77.294	2020.12.04 05:22:09	77.144	180
14	29357838	2020.12.04 04:15:00	77.20099999999999	77.232	77.218	77.209	77.214	77.206	77.191	77.167	77.163	77.18600000000001	77.166	77.10899999999999	77.105	77.131	77.157	77.155	77.146	77.127	77.11499999999999	77.098	-1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-0.008	0.03	-0.012	-0.008	0.001	-0.007	-0.014	-0.026	-0.004	0.022	-0.02	-0.055	-0.003	0.026	0.027	-0.002	-0.008999999999999999	-0.024	-0.012	-0.018	-1	3	-2	-1	1	-1	-2	-3	-1	3	-2	-4	-1	3	3	-1	-1	-3	-2	-2	58.20963	57.85291	52.66048	48.27236	50.75307	46.85069	45.36603	41.05493	39.35985	43.54475	42.71369	40.33667	39.35566	39.12787	45.079	39.67943	40.63017	36.25989	35.72029	31.27277	41.63476	47.39001	45.26802	43.93672	44.88462	43.64187	41.38057	38.05924	37.53076	42.37394	39.56614	33.00513	32.60573	37.75905	42.39561	42.14142	40.97763	38.60824	37.17905	35.23406	-0.3304	-0.0594	-0.5616	-0.8952	-0.63425	-0.681	-0.602	-1.5834	-1.2091	-1.0298	-0.9256	-2.332	-1.48575	-0.91945	-0.7585	-0.9127999999999999	-1.02375	-1.18105	-1.305	-0.8991	5	4	4	4	4	4	5	6	6	4	5	6	6	5	4	4	4	5	5	5	29357838	2020.12.04 04:15:01	buy	0.10	audjpy	77.106	77.144	77.294	2020.12.04 05:22:09	77.144	380
15	29357879	2020.12.04 04:20:00	77.232	77.218	77.209	77.214	77.206	77.191	77.167	77.163	77.18600000000001	77.166	77.10899999999999	77.105	77.131	77.157	77.155	77.146	77.127	77.11499999999999	77.098	77.108	1	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	1	0.03	-0.012	-0.008	0.001	-0.007	-0.014	-0.026	-0.004	0.022	-0.02	-0.055	-0.003	0.026	0.027	-0.002	-0.008999999999999999	-0.024	-0.012	-0.018	0.01	3	-2	-1	1	-1	-2	-3	-1	3	-2	-4	-1	3	3	-1	-1	-3	-2	-2	2	57.85291	52.66048	48.27236	50.75307	46.85069	45.36603	41.05493	39.35985	43.54475	42.71369	40.33667	39.35566	39.12787	45.079	39.67943	40.63017	36.25989	35.72029	31.27277	31.37141	47.39001	45.26802	43.93672	44.88462	43.64187	41.38057	38.05924	37.53076	42.37394	39.56614	33.00513	32.60573	37.75905	42.39561	42.14142	40.97763	38.60824	37.17905	35.23406	37.26618	-0.0594	-0.5616	-0.8952	-0.63425	-0.681	-0.602	-1.5834	-1.2091	-1.0298	-0.9256	-2.332	-1.48575	-0.91945	-0.7585	-0.9127999999999999	-1.02375	-1.18105	-1.305	-0.8991	-1.01835	4	4	4	4	4	5	6	6	4	5	6	6	5	4	4	4	5	5	5	5	29357879	2020.12.04 04:20:01	buy	0.10	audjpy	77.118	77.144	77.294	2020.12.04 05:22:09	77.144	260
16	29357910	2020.12.04 04:25:00	77.218	77.209	77.214	77.206	77.191	77.167	77.163	77.18600000000001	77.166	77.10899999999999	77.105	77.131	77.157	77.155	77.146	77.127	77.11499999999999	77.098	77.108	77.119	-1	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	1	1	-0.012	-0.008	0.001	-0.007	-0.014	-0.026	-0.004	0.022	-0.02	-0.055	-0.003	0.026	0.027	-0.002	-0.008999999999999999	-0.024	-0.012	-0.018	0.01	0.01	-2	-1	1	-1	-2	-3	-1	3	-2	-4	-1	3	3	-1	-1	-3	-2	-2	2	2	52.66048	48.27236	50.75307	46.85069	45.36603	41.05493	39.35985	43.54475	42.71369	40.33667	39.35566	39.12787	45.079	39.67943	40.63017	36.25989	35.72029	31.27277	31.37141	30.73608	45.26802	43.93672	44.88462	43.64187	41.38057	38.05924	37.53076	42.37394	39.56614	33.00513	32.60573	37.75905	42.39561	42.14142	40.97763	38.60824	37.17905	35.23406	37.26618	39.46542	-0.5616	-0.8952	-0.63425	-0.681	-0.602	-1.5834	-1.2091	-1.0298	-0.9256	-2.332	-1.48575	-0.91945	-0.7585	-0.9127999999999999	-1.02375	-1.18105	-1.305	-0.8991	-1.01835	-0.8362000000000001	4	4	4	4	5	6	6	4	5	6	6	5	4	4	4	5	5	5	5	4	29357910	2020.12.04 04:25:02	buy	0.10	audjpy	77.129	77.144	77.294	2020.12.04 05:22:09	77.144	150
17	29357938	2020.12.04 04:30:00	77.209	77.214	77.206	77.191	77.167	77.163	77.18600000000001	77.166	77.10899999999999	77.105	77.131	77.157	77.155	77.146	77.127	77.11499999999999	77.098	77.108	77.119	77.136	-1	1	-1	-1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	-0.008	0.001	-0.007	-0.014	-0.026	-0.004	0.022	-0.02	-0.055	-0.003	0.026	0.027	-0.002	-0.008999999999999999	-0.024	-0.012	-0.018	0.01	0.01	0.018	-1	1	-1	-2	-3	-1	3	-2	-4	-1	3	3	-1	-1	-3	-2	-2	2	2	2	48.27236	50.75307	46.85069	45.36603	41.05493	39.35985	43.54475	42.71369	40.33667	39.35566	39.12787	45.079	39.67943	40.63017	36.25989	35.72029	31.27277	31.37141	30.73608	34.10766	43.93672	44.88462	43.64187	41.38057	38.05924	37.53076	42.37394	39.56614	33.00513	32.60573	37.75905	42.39561	42.14142	40.97763	38.60824	37.17905	35.23406	37.26618	39.46542	42.73146	-0.8952	-0.63425	-0.681	-0.602	-1.5834	-1.2091	-1.0298	-0.9256	-2.332	-1.48575	-0.91945	-0.7585	-0.9127999999999999	-1.02375	-1.18105	-1.305	-0.8991	-1.01835	-0.8362000000000001	-0.697	4	4	4	5	6	6	4	5	6	6	5	4	4	4	5	5	5	5	4	4	29357938	2020.12.04 04:30:01	buy	0.10	audjpy	77.146	77.144	77.294	2020.12.04 05:22:09	77.144	-20
18	29357984	2020.12.04 04:35:00	77.214	77.206	77.191	77.167	77.163	77.18600000000001	77.166	77.10899999999999	77.105	77.131	77.157	77.155	77.146	77.127	77.11499999999999	77.098	77.108	77.119	77.136	77.13200000000001	1	-1	-1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	-1	0.001	-0.007	-0.014	-0.026	-0.004	0.022	-0.02	-0.055	-0.003	0.026	0.027	-0.002	-0.008999999999999999	-0.024	-0.012	-0.018	0.01	0.01	0.018	-0.004	1	-1	-2	-3	-1	3	-2	-4	-1	3	3	-1	-1	-3	-2	-2	2	2	2	-1	50.75307	46.85069	45.36603	41.05493	39.35985	43.54475	42.71369	40.33667	39.35566	39.12787	45.079	39.67943	40.63017	36.25989	35.72029	31.27277	31.37141	30.73608	34.10766	39.07476	44.88462	43.64187	41.38057	38.05924	37.53076	42.37394	39.56614	33.00513	32.60573	37.75905	42.39561	42.14142	40.97763	38.60824	37.17905	35.23406	37.26618	39.46542	42.73146	42.16797	-0.63425	-0.681	-0.602	-1.5834	-1.2091	-1.0298	-0.9256	-2.332	-1.48575	-0.91945	-0.7585	-0.9127999999999999	-1.02375	-1.18105	-1.305	-0.8991	-1.01835	-0.8362000000000001	-0.697	-0.77	4	4	5	6	6	4	5	6	6	5	4	4	4	5	5	5	5	4	4	4	29357984	2020.12.04 04:35:01	buy	0.10	audjpy	77.142	77.144	77.294	2020.12.04 05:22:09	77.144	20
19	29358008	2020.12.04 04:40:00	77.206	77.191	77.167	77.163	77.18600000000001	77.166	77.10899999999999	77.105	77.131	77.157	77.155	77.146	77.127	77.11499999999999	77.098	77.108	77.119	77.136	77.13200000000001	77.14400000000001	-1	-1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	-1	1	-0.007	-0.014	-0.026	-0.004	0.022	-0.02	-0.055	-0.003	0.026	0.027	-0.002	-0.008999999999999999	-0.024	-0.012	-0.018	0.01	0.01	0.018	-0.004	0.012	-1	-2	-3	-1	3	-2	-4	-1	3	3	-1	-1	-3	-2	-2	2	2	2	-1	2	46.85069	45.36603	41.05493	39.35985	43.54475	42.71369	40.33667	39.35566	39.12787	45.079	39.67943	40.63017	36.25989	35.72029	31.27277	31.37141	30.73608	34.10766	39.07476	34.37158	43.64187	41.38057	38.05924	37.53076	42.37394	39.56614	33.00513	32.60573	37.75905	42.39561	42.14142	40.97763	38.60824	37.17905	35.23406	37.26618	39.46542	42.73146	42.16797	44.47997	-0.681	-0.602	-1.5834	-1.2091	-1.0298	-0.9256	-2.332	-1.48575	-0.91945	-0.7585	-0.9127999999999999	-1.02375	-1.18105	-1.305	-0.8991	-1.01835	-0.8362000000000001	-0.697	-0.77	-0.525	4	5	6	6	4	5	6	6	5	4	4	4	5	5	5	5	4	4	4	3	29358008	2020.12.04 04:40:07	buy	0.10	audjpy	77.154	77.092	77.242	2020.12.04 05:47:49	77.092	-620
20	29358031	2020.12.04 04:45:00	77.191	77.167	77.163	77.18600000000001	77.166	77.10899999999999	77.105	77.131	77.157	77.155	77.146	77.127	77.11499999999999	77.098	77.108	77.119	77.136	77.13200000000001	77.14400000000001	77.155	-1	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	-1	1	1	-0.014	-0.026	-0.004	0.022	-0.02	-0.055	-0.003	0.026	0.027	-0.002	-0.008999999999999999	-0.024	-0.012	-0.018	0.01	0.01	0.018	-0.004	0.012	0.013	-2	-3	-1	3	-2	-4	-1	3	3	-1	-1	-3	-2	-2	2	2	2	-1	2	2	45.36603	41.05493	39.35985	43.54475	42.71369	40.33667	39.35566	39.12787	45.079	39.67943	40.63017	36.25989	35.72029	31.27277	31.37141	30.73608	34.10766	39.07476	34.37158	38.95777	41.38057	38.05924	37.53076	42.37394	39.56614	33.00513	32.60573	37.75905	42.39561	42.14142	40.97763	38.60824	37.17905	35.23406	37.26618	39.46542	42.73146	42.16797	44.47997	46.54211	-0.602	-1.5834	-1.2091	-1.0298	-0.9256	-2.332	-1.48575	-0.91945	-0.7585	-0.9127999999999999	-1.02375	-1.18105	-1.305	-0.8991	-1.01835	-0.8362000000000001	-0.697	-0.77	-0.525	-0.6018	5	6	6	4	5	6	6	5	4	4	4	5	5	5	5	4	4	4	3	3	29358031	2020.12.04 04:45:01	buy	0.10	audjpy	77.162	77.104	77.254	2020.12.04 05:34:01	77.104	-580
21	29358078	2020.12.04 04:50:00	77.167	77.163	77.18600000000001	77.166	77.10899999999999	77.105	77.131	77.157	77.155	77.146	77.127	77.11499999999999	77.098	77.108	77.119	77.136	77.13200000000001	77.14400000000001	77.155	77.161	-1	-1	1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	-1	1	1	1	-0.026	-0.004	0.022	-0.02	-0.055	-0.003	0.026	0.027	-0.002	-0.008999999999999999	-0.024	-0.012	-0.018	0.01	0.01	0.018	-0.004	0.012	0.013	0.007	-3	-1	3	-2	-4	-1	3	3	-1	-1	-3	-2	-2	2	2	2	-1	2	2	1	41.05493	39.35985	43.54475	42.71369	40.33667	39.35566	39.12787	45.079	39.67943	40.63017	36.25989	35.72029	31.27277	31.37141	30.73608	34.10766	39.07476	34.37158	38.95777	43.67989	38.05924	37.53076	42.37394	39.56614	33.00513	32.60573	37.75905	42.39561	42.14142	40.97763	38.60824	37.17905	35.23406	37.26618	39.46542	42.73146	42.16797	44.47997	46.54211	47.65834	-1.5834	-1.2091	-1.0298	-0.9256	-2.332	-1.48575	-0.91945	-0.7585	-0.9127999999999999	-1.02375	-1.18105	-1.305	-0.8991	-1.01835	-0.8362000000000001	-0.697	-0.77	-0.525	-0.6018	-0.3885	6	6	4	5	6	6	5	4	4	4	5	5	5	5	4	4	4	3	3	3	29358078	2020.12.04 04:50:01	buy	0.10	audjpy	77.171	77.111	77.261	2020.12.04 05:33:08	77.111	-600
22	29358111	2020.12.04 04:55:00	77.163	77.18600000000001	77.166	77.10899999999999	77.105	77.131	77.157	77.155	77.146	77.127	77.11499999999999	77.098	77.108	77.119	77.136	77.13200000000001	77.14400000000001	77.155	77.161	77.17	-1	1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	-1	1	1	1	1	-0.004	0.022	-0.02	-0.055	-0.003	0.026	0.027	-0.002	-0.008999999999999999	-0.024	-0.012	-0.018	0.01	0.01	0.018	-0.004	0.012	0.013	0.007	0.008999999999999999	-1	3	-2	-4	-1	3	3	-1	-1	-3	-2	-2	2	2	2	-1	2	2	1	1	39.35985	43.54475	42.71369	40.33667	39.35566	39.12787	45.079	39.67943	40.63017	36.25989	35.72029	31.27277	31.37141	30.73608	34.10766	39.07476	34.37158	38.95777	43.67989	48.07734	37.53076	42.37394	39.56614	33.00513	32.60573	37.75905	42.39561	42.14142	40.97763	38.60824	37.17905	35.23406	37.26618	39.46542	42.73146	42.16797	44.47997	46.54211	47.65834	49.32892	-1.2091	-1.0298	-0.9256	-2.332	-1.48575	-0.91945	-0.7585	-0.9127999999999999	-1.02375	-1.18105	-1.305	-0.8991	-1.01835	-0.8362000000000001	-0.697	-0.77	-0.525	-0.6018	-0.3885	0.02715	6	4	5	6	6	5	4	4	4	5	5	5	5	4	4	4	3	3	3	2	29358111	2020.12.04 04:55:00	buy	0.10	audjpy	77.181	77.121	77.271	2020.12.04 05:32:59	77.121	-600
23	29358156	2020.12.04 05:00:00	77.18600000000001	77.166	77.10899999999999	77.105	77.131	77.157	77.155	77.146	77.127	77.11499999999999	77.098	77.108	77.119	77.136	77.13200000000001	77.14400000000001	77.155	77.161	77.17	77.19199999999999	1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	-1	1	1	1	1	1	0.022	-0.02	-0.055	-0.003	0.026	0.027	-0.002	-0.008999999999999999	-0.024	-0.012	-0.018	0.01	0.01	0.018	-0.004	0.012	0.013	0.007	0.008999999999999999	0.021	3	-2	-4	-1	3	3	-1	-1	-3	-2	-2	2	2	2	-1	2	2	1	1	3	43.54475	42.71369	40.33667	39.35566	39.12787	45.079	39.67943	40.63017	36.25989	35.72029	31.27277	31.37141	30.73608	34.10766	39.07476	34.37158	38.95777	43.67989	48.07734	51.98833	42.37394	39.56614	33.00513	32.60573	37.75905	42.39561	42.14142	40.97763	38.60824	37.17905	35.23406	37.26618	39.46542	42.73146	42.16797	44.47997	46.54211	47.65834	49.32892	53.17448	-1.0298	-0.9256	-2.332	-1.48575	-0.91945	-0.7585	-0.9127999999999999	-1.02375	-1.18105	-1.305	-0.8991	-1.01835	-0.8362000000000001	-0.697	-0.77	-0.525	-0.6018	-0.3885	0.02715	0.23925	4	5	6	6	5	4	4	4	5	5	5	5	4	4	4	3	3	3	2	2	29358156	2020.12.04 05:00:04	buy	0.10	audjpy	77.201	77.143	77.293	2020.12.04 05:22:17	77.143	-580
24	29358187	2020.12.04 05:05:00	77.166	77.10899999999999	77.105	77.131	77.157	77.155	77.146	77.127	77.11499999999999	77.098	77.108	77.119	77.136	77.13200000000001	77.14400000000001	77.155	77.161	77.17	77.19199999999999	77.16800000000001	-1	-1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	-0.02	-0.055	-0.003	0.026	0.027	-0.002	-0.008999999999999999	-0.024	-0.012	-0.018	0.01	0.01	0.018	-0.004	0.012	0.013	0.007	0.008999999999999999	0.021	-0.025	-2	-4	-1	3	3	-1	-1	-3	-2	-2	2	2	2	-1	2	2	1	1	3	-3	42.71369	40.33667	39.35566	39.12787	45.079	39.67943	40.63017	36.25989	35.72029	31.27277	31.37141	30.73608	34.10766	39.07476	34.37158	38.95777	43.67989	48.07734	51.98833	46.83586	39.56614	33.00513	32.60573	37.75905	42.39561	42.14142	40.97763	38.60824	37.17905	35.23406	37.26618	39.46542	42.73146	42.16797	44.47997	46.54211	47.65834	49.32892	53.17448	48.91184	-0.9256	-2.332	-1.48575	-0.91945	-0.7585	-0.9127999999999999	-1.02375	-1.18105	-1.305	-0.8991	-1.01835	-0.8362000000000001	-0.697	-0.77	-0.525	-0.6018	-0.3885	0.02715	0.23925	-0.2151	5	6	6	5	4	4	4	5	5	5	5	4	4	4	3	3	3	2	2	2	29358187	2020.12.04 05:05:02	buy	0.10	audjpy	77.179	77.118	77.268	2020.12.04 05:33:04	77.118	-610
25	29358213	2020.12.04 05:10:00	77.10899999999999	77.105	77.131	77.157	77.155	77.146	77.127	77.11499999999999	77.098	77.108	77.119	77.136	77.13200000000001	77.14400000000001	77.155	77.161	77.17	77.19199999999999	77.16800000000001	77.17700000000001	-1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	-0.055	-0.003	0.026	0.027	-0.002	-0.008999999999999999	-0.024	-0.012	-0.018	0.01	0.01	0.018	-0.004	0.012	0.013	0.007	0.008999999999999999	0.021	-0.025	0.008999999999999999	-4	-1	3	3	-1	-1	-3	-2	-2	2	2	2	-1	2	2	1	1	3	-3	1	40.33667	39.35566	39.12787	45.079	39.67943	40.63017	36.25989	35.72029	31.27277	31.37141	30.73608	34.10766	39.07476	34.37158	38.95777	43.67989	48.07734	51.98833	46.83586	47.10316	33.00513	32.60573	37.75905	42.39561	42.14142	40.97763	38.60824	37.17905	35.23406	37.26618	39.46542	42.73146	42.16797	44.47997	46.54211	47.65834	49.32892	53.17448	48.91184	50.47886	-2.332	-1.48575	-0.91945	-0.7585	-0.9127999999999999	-1.02375	-1.18105	-1.305	-0.8991	-1.01835	-0.8362000000000001	-0.697	-0.77	-0.525	-0.6018	-0.3885	0.02715	0.23925	-0.2151	0.099	6	6	5	4	4	4	5	5	5	5	4	4	4	3	3	3	2	2	2	2	29358213	2020.12.04 05:10:02	buy	0.10	audjpy	77.185	77.126	77.276	2020.12.04 05:24:14	77.126	-590
26	29358232	2020.12.04 05:15:00	77.105	77.131	77.157	77.155	77.146	77.127	77.11499999999999	77.098	77.108	77.119	77.136	77.13200000000001	77.14400000000001	77.155	77.161	77.17	77.19199999999999	77.16800000000001	77.17700000000001	77.18000000000001	-1	1	1	-1	-1	-1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-0.003	0.026	0.027	-0.002	-0.008999999999999999	-0.024	-0.012	-0.018	0.01	0.01	0.018	-0.004	0.012	0.013	0.007	0.008999999999999999	0.021	-0.025	0.008999999999999999	0.004	-1	3	3	-1	-1	-3	-2	-2	2	2	2	-1	2	2	1	1	3	-3	1	1	39.35566	39.12787	45.079	39.67943	40.63017	36.25989	35.72029	31.27277	31.37141	30.73608	34.10766	39.07476	34.37158	38.95777	43.67989	48.07734	51.98833	46.83586	47.10316	53.27462	32.60573	37.75905	42.39561	42.14142	40.97763	38.60824	37.17905	35.23406	37.26618	39.46542	42.73146	42.16797	44.47997	46.54211	47.65834	49.32892	53.17448	48.91184	50.47886	51.00615	-1.48575	-0.91945	-0.7585	-0.9127999999999999	-1.02375	-1.18105	-1.305	-0.8991	-1.01835	-0.8362000000000001	-0.697	-0.77	-0.525	-0.6018	-0.3885	0.02715	0.23925	-0.2151	0.099	0.52185	6	5	4	4	4	5	5	5	5	4	4	4	3	3	3	2	2	2	2	2	29358232	2020.12.04 05:15:02	buy	0.10	audjpy	77.190	77.131	77.281	2020.12.04 05:23:31	77.131	-590
27	29358254	2020.12.04 05:20:00	77.131	77.157	77.155	77.146	77.127	77.11499999999999	77.098	77.108	77.119	77.136	77.13200000000001	77.14400000000001	77.155	77.161	77.17	77.19199999999999	77.16800000000001	77.17700000000001	77.18000000000001	77.16800000000001	1	1	-1	-1	-1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	0.026	0.027	-0.002	-0.008999999999999999	-0.024	-0.012	-0.018	0.01	0.01	0.018	-0.004	0.012	0.013	0.007	0.008999999999999999	0.021	-0.025	0.008999999999999999	0.004	-0.013	3	3	-1	-1	-3	-2	-2	2	2	2	-1	2	2	1	1	3	-3	1	1	-2	39.12787	45.079	39.67943	40.63017	36.25989	35.72029	31.27277	31.37141	30.73608	34.10766	39.07476	34.37158	38.95777	43.67989	48.07734	51.98833	46.83586	47.10316	53.27462	54.71815	37.75905	42.39561	42.14142	40.97763	38.60824	37.17905	35.23406	37.26618	39.46542	42.73146	42.16797	44.47997	46.54211	47.65834	49.32892	53.17448	48.91184	50.47886	51.00615	48.81752	-0.91945	-0.7585	-0.9127999999999999	-1.02375	-1.18105	-1.305	-0.8991	-1.01835	-0.8362000000000001	-0.697	-0.77	-0.525	-0.6018	-0.3885	0.02715	0.23925	-0.2151	0.099	0.52185	0.50715	5	4	4	4	5	5	5	5	4	4	4	3	3	3	2	2	2	2	2	3	29358254	2020.12.04 05:20:02	buy	0.10	audjpy	77.179	77.120	77.270	2020.12.04 05:32:59	77.120	-590
28	29358280	2020.12.04 05:25:00	77.157	77.155	77.146	77.127	77.11499999999999	77.098	77.108	77.119	77.136	77.13200000000001	77.14400000000001	77.155	77.161	77.17	77.19199999999999	77.16800000000001	77.17700000000001	77.18000000000001	77.16800000000001	77.13	1	-1	-1	-1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	0.027	-0.002	-0.008999999999999999	-0.024	-0.012	-0.018	0.01	0.01	0.018	-0.004	0.012	0.013	0.007	0.008999999999999999	0.021	-0.025	0.008999999999999999	0.004	-0.013	-0.04	3	-1	-1	-3	-2	-2	2	2	2	-1	2	2	1	1	3	-3	1	1	-2	-4	45.079	39.67943	40.63017	36.25989	35.72029	31.27277	31.37141	30.73608	34.10766	39.07476	34.37158	38.95777	43.67989	48.07734	51.98833	46.83586	47.10316	53.27462	54.71815	49.72166	42.39561	42.14142	40.97763	38.60824	37.17905	35.23406	37.26618	39.46542	42.73146	42.16797	44.47997	46.54211	47.65834	49.32892	53.17448	48.91184	50.47886	51.00615	48.81752	42.70887	-0.7585	-0.9127999999999999	-1.02375	-1.18105	-1.305	-0.8991	-1.01835	-0.8362000000000001	-0.697	-0.77	-0.525	-0.6018	-0.3885	0.02715	0.23925	-0.2151	0.099	0.52185	0.50715	-0.0095	4	4	4	5	5	5	5	4	4	4	3	3	3	2	2	2	2	2	3	4	29358280	2020.12.04 05:25:02	buy	0.10	audjpy	77.137	77.163	77.313	2020.12.04 07:45:48	77.163	260
